Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1361836800,2013-02-26 0:00:00,0.091968343,0.000319155,0.021647008,0.806194496,0.002797713,0.189757675
1361923200,2013-02-27 0:00:00,0.091968343,0.000319155,0.021647008,0.806194496,0.002797713,0.189757675
1362009600,2013-02-28 0:00:00,0.091369706,0.000317078,0.021506104,0.80094684,0.002779502,0.188522511
1362096000,2013-03-01 0:00:00,0.090698584,0.000314749,0.021348139,0.795063784,0.002759086,0.187137789
1362182400,2013-03-02 0:00:00,0.091407267,0.000317208,0.021514945,0.801276106,0.002780645,0.188600011
1362268800,2013-03-03 0:00:00,0.094147006,0.000326716,0.02215981,0.825292653,0.002863989,0.194252896
1362355200,2013-03-04 0:00:00,0.09490628,0.00032935,0.022338524,0.831948454,0.002887086,0.195819502
1362441600,2013-03-05 0:00:00,0.094928133,0.000329426,0.022343668,0.832140014,0.002887751,0.19586459
1362528000,2013-03-06 0:00:00,0.094361945,0.000327461,0.022210401,0.827176807,0.002870527,0.194696377
1362614400,2013-03-07 0:00:00,0.096114152,0.000333542,0.022622826,0.842536655,0.00292383,0.198311695
1362700800,2013-03-08 0:00:00,0.098387811,0.000341432,0.023157988,0.862467555,0.002992996,0.203002922
1362787200,2013-03-09 0:00:00,0.100536416,0.000348889,0.023663715,0.881302226,0.003058357,0.207436124
1362873600,2013-03-10 0:00:00,0.102505954,0.000355723,0.024127294,0.898567191,0.003118271,0.211499858
1362960000,2013-03-11 0:00:00,0.10116305,0.000351063,0.023811208,0.886795296,0.00307742,0.208729053
1363046400,2013-03-12 0:00:00,0.100804956,0.00034982,0.023726922,0.883656244,0.003066526,0.2079902
1363132800,2013-03-13 0:00:00,0.100983982,0.000350442,0.02376906,0.885225589,0.003071972,0.208359584
1363219200,2013-03-14 0:00:00,0.103825645,0.000360303,0.024437915,0.9101356,0.003158417,0.214222767
1363305600,2013-03-15 0:00:00,0.106591317,0.000369901,0.025088885,0.934379488,0.00324255,0.219929162
1363392000,2013-03-16 0:00:00,0.108849309,0.000377737,0.025620358,0.954173043,0.003311239,0.224588061
1363478400,2013-03-17 0:00:00,0.113232157,0.000392946,0.026651969,0.992593084,0.003444567,0.233631161
1363564800,2013-03-18 0:00:00,0.117428185,0.000407508,0.027639607,1.029375469,0.003572211,0.242288799
1363651200,2013-03-19 0:00:00,0.122233241,0.000424182,0.028770595,1.071496591,0.003718383,0.252203039
1363737600,2013-03-20 0:00:00,0.129142455,0.000448159,0.030396849,1.13206276,0.003928564,0.266458775
1363824000,2013-03-21 0:00:00,0.133636957,0.000463756,0.03145474,1.171461563,0.004065289,0.275732251
1363910400,2013-03-22 0:00:00,0.139300366,0.00048341,0.032787763,1.221107012,0.004237572,0.287417526
1363996800,2013-03-23 0:00:00,0.143473429,0.000497892,0.033769995,1.257688078,0.004364518,0.296027779
1364083200,2013-03-24 0:00:00,0.144516705,0.000501512,0.034015556,1.266833435,0.004396255,0.298180363
1364169600,2013-03-25 0:00:00,0.145401034,0.000504581,0.034223705,1.274585465,0.004423156,0.300004994
1364256000,2013-03-26 0:00:00,0.149233237,0.00051788,0.035125708,1.308178559,0.004539733,0.307911954
1364342400,2013-03-27 0:00:00,0.146246936,0.000507516,0.034422808,1.282000639,0.004448889,0.301750337
1364428800,2013-03-28 0:00:00,0.149701543,0.000519505,0.035235935,1.312283723,0.00455398,0.308878205
1364515200,2013-03-29 0:00:00,0.150828065,0.000523414,0.035501089,1.322158815,0.004588249,0.31120255
1364601600,2013-03-30 0:00:00,0.153009655,0.000530985,0.03601458,1.341282633,0.004654614,0.315703811
1364688000,2013-03-31 0:00:00,0.154393872,0.000535789,0.03634039,1.353416685,0.004696722,0.318559858
1364774400,2013-04-01 0:00:00,0.161804789,0.000561506,0.038084731,1.418380779,0.004922165,0.333850753
1364860800,2013-04-02 0:00:00,0.165921942,0.000575794,0.039053804,1.454471741,0.00504741,0.342345647
1364947200,2013-04-03 0:00:00,0.171960474,0.000596749,0.040475121,1.507405514,0.005231105,0.354804911
1365033600,2013-04-04 0:00:00,0.167980539,0.000582938,0.039538346,1.472517403,0.005110034,0.346593137
1365120000,2013-04-05 0:00:00,0.166886301,0.000579141,0.03928079,1.462925314,0.005076747,0.344335403
1365206400,2013-04-06 0:00:00,0.16877853,0.000585707,0.039726172,1.479512591,0.005134309,0.348239626
1365292800,2013-04-07 0:00:00,0.171376968,0.000594724,0.040337779,1.502290504,0.005213354,0.353600967
1365379200,2013-04-08 0:00:00,0.212999226,0.000585018,0.049233635,1.867151215,0.005128272,0.43158204
1365465600,2013-04-09 0:00:00,0.26627517,0.00059487,0.060750407,2.334168142,0.005214629,0.532538065
1365552000,2013-04-10 0:00:00,0.327032175,0.000615765,0.07394084,2.866764048,0.005397796,0.648165405
1365638400,2013-04-11 0:00:00,0.376912136,0.000629743,0.084751287,3.304011788,0.005520329,0.742929778
1365724800,2013-04-12 0:00:00,0.430911575,0.000645089,0.096455788,3.777370867,0.005654846,0.845531434
1365811200,2013-04-13 0:00:00,0.479398666,0.000647272,0.106897699,4.20240871,0.005673982,0.93706523
1365897600,2013-04-14 0:00:00,0.521514682,0.000641268,0.115921399,4.571597704,0.005621357,1.016166984
1365984000,2013-04-15 0:00:00,0.525509214,0.00064618,0.116809297,4.606613769,0.005664413,1.023950296
1366070400,2013-04-16 0:00:00,0.525953141,0.000646726,0.116907972,4.610505236,0.005669199,1.024815284
1366156800,2013-04-17 0:00:00,0.521065868,0.000640716,0.115821637,4.567663395,0.005616519,1.015292473
1366243200,2013-04-18 0:00:00,0.526361112,0.000647227,0.116998655,4.614081509,0.005673596,1.025610212
1366329600,2013-04-19 0:00:00,0.474775973,0.00064026,0.105862419,4.16188618,0.005612523,0.927989964
1366416000,2013-04-20 0:00:00,0.428980915,0.000647419,0.096054144,3.760446705,0.005675279,0.842010624
1366502400,2013-04-21 0:00:00,0.393446325,0.000676262,0.088579544,3.448950481,0.005928114,0.77648828
1366588800,2013-04-22 0:00:00,0.348798842,0.00068442,0.07902394,3.057570651,0.005999627,0.692723861
1366675200,2013-04-23 0:00:00,0.301140469,0.000695058,0.068835215,2.639797348,0.006092878,0.603409496
1366761600,2013-04-24 0:00:00,0.251052027,0.000700235,0.058091885,2.20072207,0.006138259,0.509233465
1366848000,2013-04-25 0:00:00,0.206379509,0.000716193,0.048576486,1.809122777,0.006278145,0.425821479
1366934400,2013-04-26 0:00:00,0.212633434,0.000737896,0.050048501,1.86394468,0.006468392,0.43872516
1367020800,2013-04-27 0:00:00,0.211345862,0.000733427,0.049745439,1.852657828,0.006429224,0.436068522
1367107200,2013-04-28 0:00:00,0.211529795,0.000734066,0.049788733,1.854270184,0.006434819,0.43644803
1367193600,2013-04-29 0:00:00,0.215392551,0.00074747,0.050697927,1.8881311,0.006552326,0.444418028
1367280000,2013-04-30 0:00:00,0.214698463,0.000745062,0.050534556,1.882046725,0.006531211,0.442985921
1367366400,2013-05-01 0:00:00,0.216085732,0.000749876,0.050861084,1.894207523,0.006573413,0.445848264
1367452800,2013-05-02 0:00:00,0.212122701,0.000736123,0.049928288,1.8594676,0.006452856,0.437671369
1367539200,2013-05-03 0:00:00,0.208963187,0.000725159,0.049184618,1.831771297,0.006356742,0.431152364
1367625600,2013-05-04 0:00:00,0.214761712,0.000745281,0.050549444,1.882601164,0.006533135,0.443116422
1367712000,2013-05-05 0:00:00,0.216281251,0.000750554,0.050907104,1.895921442,0.00657936,0.446251676
1367798400,2013-05-06 0:00:00,0.218559116,0.000758459,0.051443256,1.915889208,0.006648654,0.450951581
1367884800,2013-05-07 0:00:00,0.223047763,0.000774036,0.052499769,1.955236688,0.0067852,0.460212976
1367971200,2013-05-08 0:00:00,0.225939109,0.00078407,0.053180318,1.980582226,0.006873156,0.466178671
1368057600,2013-05-09 0:00:00,0.232134856,0.000805571,0.05463864,2.034894146,0.007061633,0.478962316
1368144000,2013-05-10 0:00:00,0.239363241,0.000830655,0.056340018,2.098258172,0.007281523,0.493876595
1368230400,2013-05-11 0:00:00,0.244113336,0.000847139,0.057458069,2.139897503,0.007426023,0.503677435
1368316800,2013-05-12 0:00:00,0.245620959,0.000852371,0.057812925,2.153113326,0.007471886,0.506788103
1368403200,2013-05-13 0:00:00,0.251235262,0.000871854,0.059134389,2.202328308,0.007642675,0.518372058
1368489600,2013-05-14 0:00:00,0.251850557,0.00087399,0.059279214,2.207721983,0.007661393,0.519641592
1368576000,2013-05-15 0:00:00,0.250104576,0.000867931,0.058868255,2.192416711,0.007608279,0.51603912
1368662400,2013-05-16 0:00:00,0.250170216,0.000868158,0.058883705,2.192992114,0.007610276,0.516174555
1368748800,2013-05-17 0:00:00,0.251564494,0.000872997,0.059211882,2.205214356,0.00765269,0.51905136
1368835200,2013-05-18 0:00:00,0.248141965,0.00086112,0.058406306,2.175212467,0.007548576,0.511989679
1368921600,2013-05-19 0:00:00,0.248327836,0.000861765,0.058450055,2.17684181,0.00755423,0.512373185
1369008000,2013-05-20 0:00:00,0.238009493,0.000825957,0.05602138,2.086391219,0.007240342,0.491083417
1369094400,2013-05-21 0:00:00,0.237321631,0.00082357,0.055859475,2.080361421,0.007219417,0.489664155
1369180800,2013-05-22 0:00:00,0.240761106,0.000835506,0.05666904,2.110511859,0.007324047,0.496760802
1369267200,2013-05-23 0:00:00,0.246722825,0.000856195,0.058072276,2.162772281,0.007505405,0.509061575
1369353600,2013-05-24 0:00:00,0.248557206,0.000862561,0.058504043,2.178852466,0.007561207,0.512846442
1369440000,2013-05-25 0:00:00,0.253216097,0.000878728,0.059600628,2.219692306,0.007702933,0.522459101
1369526400,2013-05-26 0:00:00,0.258048943,0.0008955,0.060738157,2.262057034,0.00784995,0.532430681
1369612800,2013-05-27 0:00:00,0.272310978,0.000944993,0.064095077,2.387078035,0.008283807,0.561857444
1369699200,2013-05-28 0:00:00,0.277044828,0.00096142,0.065209305,2.428574962,0.008427812,0.571624765
1369785600,2013-05-29 0:00:00,0.283123148,0.000982514,0.066639987,2.481857518,0.008612717,0.584166123
1369872000,2013-05-30 0:00:00,0.287814365,0.000998794,0.06774418,2.522980721,0.008755426,0.593845479
1369958400,2013-05-31 0:00:00,0.292655498,0.001015594,0.068883659,2.565418098,0.008902695,0.603834158
1370044800,2013-06-01 0:00:00,0.306889579,0.00106499,0.072234,2.690194047,0.009335701,0.633203242
1370131200,2013-06-02 0:00:00,0.315857266,0.00109611,0.074344765,2.768804793,0.009608502,0.651706212
1370217600,2013-06-03 0:00:00,0.325074114,0.001128095,0.076514177,2.849599683,0.009888882,0.670723273
1370304000,2013-06-04 0:00:00,0.33877462,0.00117564,0.079738927,2.969698318,0.010305657,0.698991437
1370390400,2013-06-05 0:00:00,0.348066921,0.001207886,0.081926099,3.051154632,0.010588332,0.718164181
1370476800,2013-06-06 0:00:00,0.361372266,0.00125406,0.085057838,3.167789287,0.010993086,0.745617012
1370563200,2013-06-07 0:00:00,0.369276722,0.00128149,0.086918346,3.237079742,0.011233542,0.761926222
1370649600,2013-06-08 0:00:00,0.374112742,0.001298272,0.088056622,3.279472301,0.011380656,0.771904352
1370736000,2013-06-09 0:00:00,0.375399159,0.001302737,0.088359412,3.290749032,0.011419789,0.774558608
1370822400,2013-06-10 0:00:00,0.377995908,0.001311748,0.088970621,3.313512127,0.011498783,0.779916461
1370908800,2013-06-11 0:00:00,0.382511974,0.00132742,0.090033588,3.35309996,0.011636164,0.78923443
1370995200,2013-06-12 0:00:00,0.396301787,0.001375274,0.093279359,3.473981461,0.012055655,0.81768686
1371081600,2013-06-13 0:00:00,0.397900737,0.001380823,0.093655711,3.48799786,0.012104296,0.820985964
1371168000,2013-06-14 0:00:00,0.403978233,0.001401914,0.095086199,3.541273188,0.012289176,0.833525621
1371254400,2013-06-15 0:00:00,0.401419417,0.001393034,0.094483919,3.518842612,0.012211336,0.828246034
1371340800,2013-06-16 0:00:00,0.411419248,0.001427736,0.096837625,3.606501128,0.012515535,0.848878618
1371427200,2013-06-17 0:00:00,0.41323961,0.001434053,0.097266092,3.622458426,0.012570911,0.85263456
1371513600,2013-06-18 0:00:00,0.411158666,0.001426832,0.09677629,3.604216867,0.012507608,0.848340962
1371600000,2013-06-19 0:00:00,0.400135886,0.00138858,0.094181808,3.507591181,0.01217229,0.825597733
1371686400,2013-06-20 0:00:00,0.401685359,0.001393957,0.094546515,3.52117386,0.012219426,0.82879475
1371772800,2013-06-21 0:00:00,0.41070306,0.001425251,0.096669052,3.600223024,0.012493748,0.847400913
1371859200,2013-06-22 0:00:00,0.425130722,0.001475319,0.100064957,3.726695905,0.012932643,0.877169411
1371945600,2013-06-23 0:00:00,0.429676474,0.001491094,0.101134911,3.76654397,0.013070926,0.886548632
1372032000,2013-06-24 0:00:00,0.431658463,0.001497972,0.101601421,3.783918088,0.013131219,0.890638058
1372118400,2013-06-25 0:00:00,0.390520647,0.001521356,0.092587992,3.423303995,0.013336205,0.811626341
1372204800,2013-06-26 0:00:00,0.352522672,0.001573627,0.084386086,3.090213745,0.013794416,0.739728426
1372291200,2013-06-27 0:00:00,0.306749932,0.00159151,0.07432435,2.688969907,0.013951175,0.651527255
1372377600,2013-06-28 0:00:00,0.255610769,0.001592886,0.063008024,2.240683998,0.013963241,0.552328336
1372464000,2013-06-29 0:00:00,0.202017738,0.001594048,0.051147562,1.770887489,0.013973426,0.448359532
1372550400,2013-06-30 0:00:00,0.152048663,0.001599265,0.040105758,1.332858579,0.014019157,0.351567074
1372636800,2013-07-01 0:00:00,0.108428605,0.001631184,0.030577163,0.950485152,0.01429896,0.268039413
1372723200,2013-07-02 0:00:00,0.10950688,0.001647406,0.03088124,0.959937311,0.014441157,0.270704948
1372809600,2013-07-03 0:00:00,0.112157723,0.001687284,0.031628785,0.983174598,0.014790735,0.277257926
1372896000,2013-07-04 0:00:00,0.113532079,0.00170796,0.032016357,0.995222203,0.014971977,0.280655384
1372982400,2013-07-05 0:00:00,0.116841851,0.001757752,0.032949722,1.02423567,0.015408452,0.288837261
1373068800,2013-07-06 0:00:00,0.119535209,0.00179827,0.033709256,1.04784564,0.015763637,0.295495337
1373155200,2013-07-07 0:00:00,0.122864004,0.001848348,0.034647985,1.077025856,0.01620262,0.303724238
1373241600,2013-07-08 0:00:00,0.126394529,0.001901461,0.035643603,1.107974444,0.016668206,0.312451824
1373328000,2013-07-09 0:00:00,0.129622411,0.001950021,0.036553875,1.136270057,0.017093881,0.320431265
1373414400,2013-07-10 0:00:00,0.130800458,0.001967743,0.036886087,1.146596814,0.017249235,0.323343438
1373500800,2013-07-11 0:00:00,0.135679755,0.002041146,0.038262062,1.189368729,0.017892689,0.335405236
1373587200,2013-07-12 0:00:00,0.1359668,0.002045465,0.03834301,1.191884969,0.017930543,0.336114822
1373673600,2013-07-13 0:00:00,0.136524056,0.002053848,0.038500157,1.196769877,0.018004031,0.33749238
1373760000,2013-07-14 0:00:00,0.139037654,0.002091662,0.039208999,1.218804071,0.01833551,0.343706082
1373846400,2013-07-15 0:00:00,0.139956427,0.002105484,0.039468095,1.22685804,0.018456673,0.345977324
1373932800,2013-07-16 0:00:00,0.141581306,0.002129928,0.039926316,1.241101728,0.018670953,0.349994083
1374019200,2013-07-17 0:00:00,0.144602987,0.002175386,0.040778438,1.267589783,0.019069436,0.357463787
1374105600,2013-07-18 0:00:00,0.142994943,0.002151195,0.040324965,1.253493669,0.018857376,0.353488644
1374192000,2013-07-19 0:00:00,0.145097755,0.002182829,0.040917964,1.271926921,0.019134683,0.358686872
1374278400,2013-07-20 0:00:00,0.148685062,0.002236796,0.041929594,1.303373254,0.019607757,0.367554824
1374364800,2013-07-21 0:00:00,0.15202489,0.00228704,0.042871435,1.332650184,0.020048195,0.375810998
1374451200,2013-07-22 0:00:00,0.153063884,0.002302671,0.043164434,1.341758007,0.020185212,0.378379429
1374537600,2013-07-23 0:00:00,0.153614863,0.00231096,0.043319812,1.346587888,0.020257872,0.379741468
1374624000,2013-07-24 0:00:00,0.154351879,0.002322047,0.043527652,1.353048572,0.020355065,0.381563399
1374710400,2013-07-25 0:00:00,0.156012805,0.002347034,0.043996038,1.367608248,0.020574099,0.385669268
1374796800,2013-07-26 0:00:00,0.159096879,0.00239343,0.044865755,1.39464324,0.020980809,0.393293209
1374883200,2013-07-27 0:00:00,0.162837695,0.002449707,0.045920676,1.427435236,0.021474127,0.402540642
1374969600,2013-07-28 0:00:00,0.163049318,0.00245289,0.045980354,1.429290317,0.021502035,0.40306378
1375056000,2013-07-29 0:00:00,0.168029242,0.002527807,0.047384706,1.472944334,0.022158759,0.415374332
1375142400,2013-07-30 0:00:00,0.176305053,0.002652307,0.049718507,1.545490091,0.023250127,0.435832434
1375228800,2013-07-31 0:00:00,0.180886271,0.002721227,0.051010423,1.585649052,0.023854273,0.447157371
1375315200,2013-08-01 0:00:00,0.185467489,0.002790146,0.052302339,1.625808013,0.024458418,0.458482308
1375401600,2013-08-02 0:00:00,0.189605395,0.002852396,0.05346924,1.662080891,0.025004102,0.468711359
1375488000,2013-08-03 0:00:00,0.190445702,0.002865037,0.053706209,1.669447022,0.025114917,0.470788628
1375574400,2013-08-04 0:00:00,0.197264125,0.002967613,0.055629023,1.729217315,0.026014093,0.487644014
1375660800,2013-08-05 0:00:00,0.204372636,0.003074552,0.057633643,1.791530529,0.026951524,0.505216511
1375747200,2013-08-06 0:00:00,0.208850088,0.00314191,0.058896296,1.830779875,0.027541985,0.516284933
1375833600,2013-08-07 0:00:00,0.213654913,0.003214193,0.06025127,1.872898968,0.028175619,0.528162633
1375920000,2013-08-08 0:00:00,0.223739928,0.003365911,0.063095272,1.961304209,0.029505574,0.553093153
1376006400,2013-08-09 0:00:00,0.229840262,0.003457683,0.064815583,2.014779733,0.030310052,0.568173397
1376092800,2013-08-10 0:00:00,0.239377817,0.003601165,0.067505199,2.098385942,0.031567812,0.591750577
1376179200,2013-08-11 0:00:00,0.245919181,0.003699572,0.069349882,2.155727538,0.03243045,0.607921064
1376265600,2013-08-12 0:00:00,0.250692619,0.003771383,0.070696004,2.197571496,0.033059945,0.619721174
1376352000,2013-08-13 0:00:00,0.25186572,0.003789031,0.071026822,2.207854898,0.033214647,0.622621122
1376438400,2013-08-14 0:00:00,0.259341075,0.003901489,0.073134893,2.273383864,0.034200455,0.641100469
1376524800,2013-08-15 0:00:00,0.263937797,0.003970642,0.074431181,2.313678724,0.034806645,0.65246373
1376611200,2013-08-16 0:00:00,0.269822038,0.004059163,0.076090553,2.365259982,0.035582626,0.667009786
1376697600,2013-08-17 0:00:00,0.278339431,0.004187298,0.078492481,2.439923449,0.036705852,0.688065088
1376784000,2013-08-18 0:00:00,0.286756957,0.00431393,0.080866246,2.513711485,0.037815908,0.708873516
1376870400,2013-08-19 0:00:00,0.291090601,0.004379124,0.082088346,2.55170021,0.038387405,0.71958644
1376956800,2013-08-20 0:00:00,0.301970745,0.004542804,0.085156576,2.647075553,0.039822218,0.746482548
1377043200,2013-08-21 0:00:00,0.308697195,0.004643996,0.087053454,2.706039616,0.040709265,0.763110575
1377129600,2013-08-22 0:00:00,0.319747874,0.00481024,0.090169775,2.802909862,0.042166567,0.79042825
1377216000,2013-08-23 0:00:00,0.326474324,0.004911432,0.092066653,2.861873925,0.043053613,0.807056277
1377302400,2013-08-24 0:00:00,0.329737207,0.004960518,0.092986794,2.890476356,0.043483904,0.81512224
1377388800,2013-08-25 0:00:00,0.33007314,0.004965572,0.093081528,2.893421141,0.043528205,0.815952678
1377475200,2013-08-26 0:00:00,0.339155968,0.005102213,0.095642911,2.973041218,0.044725998,0.838405757
1377561600,2013-08-27 0:00:00,0.346048483,0.005205903,0.097586619,3.033460999,0.045634944,0.855444301
1377648000,2013-08-28 0:00:00,0.354297377,0.005329998,0.09991283,3.105770806,0.046722762,0.875835864
1377734400,2013-08-29 0:00:00,0.361161168,0.005433256,0.101848437,3.165938796,0.047627921,0.892803402
1377820800,2013-08-30 0:00:00,0.37780343,0.00568362,0.106541601,3.311824868,0.04982261,0.933943674
1377907200,2013-08-31 0:00:00,0.398219798,0.00599076,0.112299072,3.490794748,0.052515006,0.984413669
1377993600,2013-09-01 0:00:00,0.419980466,0.006318125,0.118435641,3.681548768,0.055384682,1.038206825
1378080000,2013-09-02 0:00:00,0.435212896,0.006547279,0.122731227,3.81507625,0.05739345,1.07586194
1378166400,2013-09-03 0:00:00,0.442984523,0.006664194,0.124922847,3.883202328,0.058418329,1.095073681
1378252800,2013-09-04 0:00:00,0.451141064,0.0067869,0.127223014,3.95470257,0.059493968,1.115236944
1378339200,2013-09-05 0:00:00,0.465959761,0.007009831,0.131401927,4.084603264,0.061448175,1.151869295
1378425600,2013-09-06 0:00:00,0.478270757,0.007195035,0.134873662,4.192521456,0.06307168,1.182302521
1378512000,2013-09-07 0:00:00,0.468545357,0.007048728,0.132131073,4.107268602,0.061789149,1.158260983
1378598400,2013-09-08 0:00:00,0.464373973,0.006985974,0.130954731,4.070702245,0.06123905,1.14794917
1378684800,2013-09-09 0:00:00,0.480974672,0.007235713,0.135636173,4.216223972,0.063428258,1.188986695
1378771200,2013-09-10 0:00:00,0.499171336,0.007509461,0.140767682,4.375735927,0.065827932,1.233969503
1378857600,2013-09-11 0:00:00,0.517884453,0.007790978,0.146044833,4.539775114,0.068295714,1.280229002
1378944000,2013-09-12 0:00:00,0.531859133,0.008001211,0.149985731,4.662277161,0.070138617,1.314774915
1379030400,2013-09-13 0:00:00,0.539668519,0.008118694,0.152187999,4.730734236,0.071168475,1.334079997
1379116800,2013-09-14 0:00:00,0.570523334,0.00858287,0.160889141,5.00120755,0.075237436,1.410354212
1379203200,2013-09-15 0:00:00,0.602377007,0.009062072,0.169871964,5.280436846,0.079438121,1.489097637
1379289600,2013-09-16 0:00:00,0.600946345,0.009040549,0.169468514,5.267895664,0.079249453,1.48556099
1379376000,2013-09-17 0:00:00,0.617760093,0.009293493,0.174210036,5.415284978,0.081466756,1.527125179
1379462400,2013-09-18 0:00:00,0.623419967,0.009378639,0.175806136,5.464899432,0.082213149,1.541116591
1379548800,2013-09-19 0:00:00,0.549549866,0.009583675,0.158245285,4.817354127,0.084010497,1.387178171
1379635200,2013-09-20 0:00:00,0.480098794,0.009924474,0.142102762,4.20854603,0.086997936,1.245672812
1379721600,2013-09-21 0:00:00,0.403251238,0.010077788,0.123685042,3.534900352,0.088341889,1.084223082
1379808000,2013-09-22 0:00:00,0.321480422,0.010254039,0.104119972,2.818097382,0.089886902,0.912715673
1379894400,2013-09-23 0:00:00,0.254590954,0.010702656,0.088871977,2.231744303,0.093819486,0.779051755
1379980800,2013-09-24 0:00:00,0.174533126,0.010967018,0.069944875,1.529957383,0.096136881,0.613136774
1380067200,2013-09-25 0:00:00,0.103348671,0.011501406,0.053859345,0.905954454,0.100821326,0.472131017
1380153600,2013-09-26 0:00:00,0.105080271,0.011694111,0.054761754,0.921133659,0.10251058,0.48004154
1380240000,2013-09-27 0:00:00,0.1076139,0.011976072,0.056082135,0.943343447,0.10498225,0.491615996
1380326400,2013-09-28 0:00:00,0.110844257,0.01233557,0.05776561,0.971660758,0.10813361,0.506373339
1380412800,2013-09-29 0:00:00,0.112400871,0.012508802,0.058576827,0.985306039,0.109652158,0.513484469
1380499200,2013-09-30 0:00:00,0.112787871,0.01255187,0.058778509,0.988698481,0.110029694,0.515252414
1380585600,2013-10-01 0:00:00,0.115313786,0.012832973,0.06009487,1.010840646,0.112493838,0.526791628
1380672000,2013-10-02 0:00:00,0.116801486,0.012998535,0.060870173,1.023881824,0.113945157,0.533587935
1380758400,2013-10-03 0:00:00,0.120320743,0.013390184,0.062704206,1.054731632,0.117378353,0.549665069
1380844800,2013-10-04 0:00:00,0.1205109,0.013411346,0.062803305,1.056398549,0.11756386,0.55053377
1380931200,2013-10-05 0:00:00,0.124505743,0.013855922,0.064885186,1.091417342,0.12146101,0.568783538
1381017600,2013-10-06 0:00:00,0.127872,0.014230544,0.066639484,1.120925952,0.124744947,0.584161717
1381104000,2013-10-07 0:00:00,0.131240443,0.014605409,0.068394921,1.150453722,0.128031016,0.599549881
1381190400,2013-10-08 0:00:00,0.133051886,0.014807,0.069338941,1.16633283,0.129798161,0.607825153
1381276800,2013-10-09 0:00:00,0.136418529,0.015181665,0.07109344,1.195844821,0.133082474,0.623205095
1381363200,2013-10-10 0:00:00,0.140717957,0.015660137,0.073334053,1.233533612,0.137276762,0.642846311
1381449600,2013-10-11 0:00:00,0.145977814,0.016245493,0.076075186,1.27964152,0.142407992,0.666875083
1381536000,2013-10-12 0:00:00,0.151036329,0.016808442,0.078711391,1.323984456,0.147342802,0.689984055
1381622400,2013-10-13 0:00:00,0.1582362,0.017609697,0.082463547,1.387098529,0.154366604,0.722875456
1381708800,2013-10-14 0:00:00,0.169607957,0.01887523,0.088389849,1.486783352,0.16546027,0.774825415
1381795200,2013-10-15 0:00:00,0.181463657,0.020194621,0.094568353,1.590710419,0.177026044,0.828986186
1381881600,2013-10-16 0:00:00,0.189697114,0.021110901,0.098859155,1.662884904,0.185058156,0.866599349
1381968000,2013-10-17 0:00:00,0.195046071,0.021706172,0.101646721,1.709773862,0.190276307,0.89103516
1382054400,2013-10-18 0:00:00,0.205519757,0.022871762,0.107105,1.801586191,0.200493863,0.938882431
1382140800,2013-10-19 0:00:00,0.217789843,0.024237268,0.113499458,1.909145762,0.212463889,0.994936253
1382227200,2013-10-20 0:00:00,0.2251062,0.025051486,0.11731232,1.973280949,0.219601328,1.0283598
1382313600,2013-10-21 0:00:00,0.230967643,0.025703791,0.120366965,2.024662357,0.225319432,1.055136815
1382400000,2013-10-22 0:00:00,0.241437214,0.026868923,0.1258231,2.11643862,0.235532975,1.102965291
1382486400,2013-10-23 0:00:00,0.249486686,0.027764727,0.130018018,2.187000287,0.2433856,1.139737947
1382572800,2013-10-24 0:00:00,0.257700214,0.02867879,0.134298434,2.259000078,0.25139827,1.17726007
1382659200,2013-10-25 0:00:00,0.2650581,0.02949763,0.138132938,2.323499305,0.258576222,1.210873333
1382745600,2013-10-26 0:00:00,0.270719357,0.030127656,0.141083257,2.373125885,0.264099036,1.236735833
1382832000,2013-10-27 0:00:00,0.281391429,0.031315324,0.146644923,2.466677263,0.274510127,1.285489396
1382918400,2013-10-28 0:00:00,0.2890107,0.032163253,0.150615646,2.533467796,0.281943072,1.320296756
1383004800,2013-10-29 0:00:00,0.287064257,0.031946638,0.149601273,2.516405278,0.280044229,1.311404759
1383091200,2013-10-30 0:00:00,0.297969429,0.033160246,0.155284417,2.612000011,0.290682719,1.3612232
1383177600,2013-10-31 0:00:00,0.313899043,0.034933012,0.16358601,2.75163901,0.306222782,1.433994963
1383264000,2013-11-01 0:00:00,0.325656771,0.036241499,0.169713457,2.854707258,0.31769298,1.487708167
1383350400,2013-11-02 0:00:00,0.332307386,0.032497661,0.166912201,2.913006543,0.284874493,1.463152354
1383436800,2013-11-03 0:00:00,0.335555486,0.028597142,0.162648005,2.941479388,0.250682547,1.425772408
1383523200,2013-11-04 0:00:00,0.340552543,0.024824666,0.159202186,2.985283591,0.217613023,1.39556636
1383609600,2013-11-05 0:00:00,0.346811529,0.021413484,0.1567227,3.040149859,0.187710603,1.373831185
1383696000,2013-11-06 0:00:00,0.3513177,0.017186037,0.152461508,3.079650958,0.150652803,1.336477582
1383782400,2013-11-07 0:00:00,0.345621729,0.012374444,0.143653987,3.029720073,0.108474376,1.259270854
1383868800,2013-11-08 0:00:00,0.337409743,0.007572974,0.133940768,2.957733806,0.066384692,1.17412477
1383955200,2013-11-09 0:00:00,0.335268643,0.007524918,0.13309082,2.938964923,0.065963435,1.16667413
